date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:24	1916791/1916791	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jun%202022%2001:44:02%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/Gypsum-stack_-fire.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/Gypsum-stack_-fire.png	(from https://zeitgypsum.com/en/product/zeit-fire-proof/)
13:52:24	3550/3550	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:06%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fnews%2Ftiet-kiem-chi-phi-toi-da-khi-thi-cong-tam-thach-cao-zeit-gypsum%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed3c37.json	(from https://zeitgypsum.com/en/news/tiet-kiem-chi-phi-toi-da-khi-thi-cong-tam-thach-cao-zeit-gypsum/)
13:52:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:06%20GMT	https://zeitgypsum.com/en/?p=2399	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/index23e2.html	(from https://zeitgypsum.com/en/news/tiet-kiem-chi-phi-toi-da-khi-thi-cong-tam-thach-cao-zeit-gypsum/)
13:52:25	3752/3752	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:06%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fnews%2Ftiet-kiem-chi-phi-toi-da-khi-thi-cong-tam-thach-cao-zeit-gypsum%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embedfe4c	(from https://zeitgypsum.com/en/news/tiet-kiem-chi-phi-toi-da-khi-thi-cong-tam-thach-cao-zeit-gypsum/)
13:52:25	3383/3383	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:06%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fnews%2Fprogram-of-1-to-1-exchange-for-installers-25-03-30-06%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed02e2.json	(from https://zeitgypsum.com/en/news/program-of-1-to-1-exchange-for-installers-25-03-30-06/)
13:52:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:06%20GMT	https://zeitgypsum.com/en/?p=2352	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/indexa81b.html	(from https://zeitgypsum.com/en/news/program-of-1-to-1-exchange-for-installers-25-03-30-06/)
13:52:26	3540/3540	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:07%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fnews%2Fprogram-of-1-to-1-exchange-for-installers-25-03-30-06%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed8272	(from https://zeitgypsum.com/en/news/program-of-1-to-1-exchange-for-installers-25-03-30-06/)
13:52:26	3115/3115	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:07%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fnews%2Fongoing-projects%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed3196.json	(from https://zeitgypsum.com/en/news/ongoing-projects/)
13:52:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:07%20GMT	https://zeitgypsum.com/en/?p=2279	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/indexe6f0.html	(from https://zeitgypsum.com/en/news/ongoing-projects/)
13:52:26	3256/3256	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:07%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fnews%2Fongoing-projects%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed8dc1	(from https://zeitgypsum.com/en/news/ongoing-projects/)
13:52:26	3477/3477	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:08%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Ftin-tuc%2Fchuong-trinh-loc-dau-nam-cung-zeit-gypsum-2%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed2ff4.json	(from https://zeitgypsum.com/en/tin-tuc/chuong-trinh-loc-dau-nam-cung-zeit-gypsum-2/)
13:52:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:08%20GMT	https://zeitgypsum.com/en/?p=2250	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/index8a20.html	(from https://zeitgypsum.com/en/tin-tuc/chuong-trinh-loc-dau-nam-cung-zeit-gypsum-2/)
13:52:27	3684/3684	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:08%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Ftin-tuc%2Fchuong-trinh-loc-dau-nam-cung-zeit-gypsum-2%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embedf177	(from https://zeitgypsum.com/en/tin-tuc/chuong-trinh-loc-dau-nam-cung-zeit-gypsum-2/)
13:52:27	7825/7825	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:08%20GMT	https://zeitgypsum.com/en/wp-json/wp/v2/pages/978	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/wp/v2/pages/978.json	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:27	2577/2577	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:09%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fresources%2Fzeit-gypsum-identification%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed4691.json	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:09%20GMT	https://zeitgypsum.com/en/?p=978	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/index3c3e.html	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:28	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:09%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fresources%2Fzeit-gypsum-identification%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embed2391	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:28	298032/298032	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2001:49:20%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3498498247778_3429a37b572bb3dbae31e44d67c6a1d7.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3498498247778_3429a37b572bb3dbae31e44d67c6a1d7.jpg	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:28	292980/292980	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2001:49:19%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3498498173541_fca7ef21c1e5b856ec6944251abbc5a5.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3498498173541_fca7ef21c1e5b856ec6944251abbc5a5.jpg	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:30	289765/289765	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2001:49:17%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3498498065780_3f6563c50a4f1eef6867858da4221a2b.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3498498065780_3f6563c50a4f1eef6867858da4221a2b.jpg	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:30	57741/57741	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2006:53:10%20GMT	https://zeitgypsum.com/en/zeit-gypsum-identification/zeit-standard-branding-features/	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/zeit-gypsum-identification/zeit-standard-branding-features/index.html	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:30	57807/57807	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2006:53:11%20GMT	https://zeitgypsum.com/en/zeit-gypsum-identification/zeit-moist-proof-branding-features/	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/zeit-gypsum-identification/zeit-moist-proof-branding-features/index.html	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:30	7449/7449	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:12%20GMT	https://zeitgypsum.com/en/wp-json/wp/v2/pages/718	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/wp/v2/pages/718.json	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:31	57789/57789	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2006:53:12%20GMT	https://zeitgypsum.com/en/zeit-gypsum-identification/zeit-fire-proof-branding-features/	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/zeit-gypsum-identification/zeit-fire-proof-branding-features/index.html	(from https://zeitgypsum.com/en/resources/zeit-gypsum-identification/)
13:52:31	2511/2511	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:12%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fabout-us%2Fabout-us-2%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embedfede.json	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:12%20GMT	https://zeitgypsum.com/en/?p=718	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/index12e9.html	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:31	2572/2572	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:12%20GMT	https://zeitgypsum.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fen%2Fabout-us%2Fabout-us-2%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/wp-json/oembed/1.0/embedec07	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:31	147226/147226	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2002:53:55%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/banner-home-1-1-1.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/banner-home-1-1-1.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:31	117440/117440	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2002:53:56%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/banner-home-1-1-2.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/banner-home-1-1-2.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:32	327230/327230	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2002:53:56%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/banner-home-3-1.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/banner-home-3-1.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:32	164112/164112	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2002:53:56%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/banner-home-3-2.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/banner-home-3-2.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:32	1077227/1077227	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2002:55:06%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/Frame-48096148.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/Frame-48096148.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:32	623049/623049	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2002:56:19%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/Thu-Thiem-Zeit-River-6-1024x577-1.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/Thu-Thiem-Zeit-River-6-1024x577-1.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:33	1766303/1766303	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20May%202022%2002:59:16%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/70e74530f544351a6c55-1.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/70e74530f544351a6c55-1.jpg	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:33	72506/72506	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2003:08:43%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/Frame-48095940.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/Frame-48095940.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:33	73193/73193	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2003:08:44%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/Frame-48096150.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/Frame-48096150.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:33	97835/97835	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2003:08:44%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/Frame-48095942.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/Frame-48095942.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:33	73877/73877	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2003:08:44%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/05/Frame-48095945.png	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/05/Frame-48095945.png	(from https://zeitgypsum.com/en/about-us/about-us-2/)
13:52:34	972/972	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jul%202022%2007:11:08%20GMT	https://zeitgypsum.com/wp-content/themes/zeit-theme-dev/images/quote.svg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/themes/zeit-theme-dev/images/quote.svg	(from https://zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-product-solution/tpl-product-solution.css?ver=6.2.2)
13:52:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:15%20GMT	https://zeitgypsum.com/en/san-pham-va-giai-phap/san-pham/	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/en/san-pham-va-giai-phap/san-pham/index.html	(from https://zeitgypsum.com/san-pham-va-giai-phap/san-pham/?listview)
13:52:34	8483/8483	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Jul%202022%2007:11:02%20GMT	https://zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-document-detail/tpl-document-detail.css?ver=6.2.2	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-document-detail/tpl-document-detail3781.css	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:35	3382/3382	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:16%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fchinh-sach-bao-hanh%2Fchinh-sach-bao-hanh-1-doi-1%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embedaa90.json	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:16%20GMT	https://zeitgypsum.com/?p=435	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/index6205.html	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:35	3563/3563	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:16%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fchinh-sach-bao-hanh%2Fchinh-sach-bao-hanh-1-doi-1%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed083b	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:16%20GMT	https://zeitgypsum.com/tai-lieu//chinh-sach-bao-hanh	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/chinh-sach-bao-hanh	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:17%20GMT	https://zeitgypsum.com/tai-lieu/chinh-sach-bao-hanh	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/chinh-sach-bao-hanh	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:35	93641/93641	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202022%2002:01:12%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3533121482496_f15506cbed5320b4418c87a45831b4c8.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3533121482496_f15506cbed5320b4418c87a45831b4c8.jpg	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:36	97443/97443	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202022%2002:01:11%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3533121467050_8b2dde6e23ca77c703563dc6856878cc.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3533121467050_8b2dde6e23ca77c703563dc6856878cc.jpg	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:36	79178/79178	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202022%2002:01:11%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3533121457991_1fa9daa0374af2dab45adc380a9f950e.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3533121457991_1fa9daa0374af2dab45adc380a9f950e.jpg	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:36	89760/89760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202022%2002:01:11%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/z3533121482507_12ac3982893b97ac3ebe2e3a708351c1.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/z3533121482507_12ac3982893b97ac3ebe2e3a708351c1.jpg	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:36	2763/2763	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2007:11:02%20GMT	https://zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-document-detail/tpl-document-detail.js?ver=6.2.2	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-document-detail/tpl-document-detail3781.js	(from https://zeitgypsum.com/chinh-sach-bao-hanh/chinh-sach-bao-hanh-1-doi-1/)
13:52:37	49137/49137	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Jul%202022%2007:10:56%20GMT	https://zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-single-thu-vien-thach-cao/tpl-single-thu-vien-thach-cao.css?ver=6.2.2	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/themes/zeit-theme-dev/tpl-single-thu-vien-thach-cao/tpl-single-thu-vien-thach-cao3781.css	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:37	2752/2752	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Jul%202023%2006:53:18%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fphong-khach-co-dien%2F	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embed9e30.json	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:18%20GMT	https://zeitgypsum.com/?p=349	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/index601c.html	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:37	2871/2871	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Jul%202023%2006:53:19%20GMT	https://zeitgypsum.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzeitgypsum.com%2Fthu-vien-thach-cao%2Fphong-khach-co-dien%2F&format=xml	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-json/oembed/1.0/embedb4a4	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:19%20GMT	https://zeitgypsum.com/tai-lieu//thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Jul%202023%2006:53:19%20GMT	https://zeitgypsum.com/tai-lieu/thu-vien-thach-cao	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/tai-lieu/thu-vien-thach-cao	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:38	376656/376656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:51%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-11.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-11.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:38	57056/57056	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:50%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-8.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-8.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:38	497986/497986	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:50%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-10.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-10.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:38	139746/139746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:50%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-9.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-9.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:39	845842/845842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:49%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-6.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-6.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:39	197582/197582	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:48%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-4.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-4.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:39	1985727/1985727	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:49%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-7.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-7.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:39	1750476/1750476	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:48%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-5.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-5.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
13:52:39	852389/852389	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jun%202022%2002:31:47%20GMT	https://zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-3.jpg	C:/My%20Web%20Sites/MiTech/zeitgypsum.com/wp-content/uploads/2022/06/lr-classic-3.jpg	(from https://zeitgypsum.com/thu-vien-thach-cao/phong-khach-co-dien/)
